metric,pointCloud,method,BD-PSNR,BD-Rate
pcqm,8iVFB,Ablation_fixed,-0.004693718564563776,-45.35725872580025
sym_y_psnr,8iVFB,Ablation_fixed,-1.2493359087152147,52.52310248018466
sym_p2p_psnr,8iVFB,Ablation_fixed,0.46030085650482006,24.674602906815334
sym_d2_psnr,8iVFB,Ablation_fixed,-1.4637712212992682,62.127793011786345
sym_yuv_psnr,8iVFB,Ablation_fixed,-1.133343150098976,47.30621919780971
