metric,pointCloud,method,BD-PSNR,BD-Rate
pcqm,8iVFB,Ablation_Shepard,-0.001190158168847066,126.38833685541653
sym_y_psnr,8iVFB,Ablation_Shepard,-0.16001286030825207,-1.6604010512917933
sym_p2p_psnr,8iVFB,Ablation_Shepard,-0.23655707257780684,-10.92783468627746
sym_d2_psnr,8iVFB,Ablation_Shepard,-0.2789505371287702,-10.441549808956129
sym_yuv_psnr,8iVFB,Ablation_Shepard,-0.036054257463471184,-4.776790303339029
